,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
61,False,/kkRc3JndbQtbH6ZQeOvU4vztgKS.jpg,"[10751, 28, 18]",43959,en,Soul Surfer,"Soul Surfer is the inspiring true story of teen surfer Bethany Hamilton. Bethany lost her left arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.Bethany (AnnaSophia Robb) was born to surf. A natural talent who took to the waves at a young age, she was leading an idyllic life on Kauai, participating in national surf competitions with her best friend Alana (Lorraine Nicholson), when everything changed. On Halloween morning, a 14-foot tiger shark came out of nowhere and seemed to shatter all her dreams.Soul Surfer reveals Bethany's fight to recover from her ordeal and how she grappled with the question of her future. Strengthened by the love of her parents, Tom (Dennis Quaid) and Cheri (Helen Hunt), and supported by her youth group leader Sara (Carrie Underwood), Bethany refuses to give in or give up, and begins a bold return to the water.",10.257689,/t7twsxCK3vIkn4z0w4WwHuVZPNy.jpg,2011-04-08,Soul Surfer,False,7.0,450
62,False,/1D9nuelqoHGQdV4EsVIfaSZRONT.jpg,[18],200505,en,Draft Day,"At the NFL Draft, general manager Sonny Weaver has the opportunity to rebuild his team when he trades for the number one pick. He must decide what he's willing to sacrifice on a life-changing day for a few hundred young men with NFL dreams.",9.333172,/pb5FXL6pypVQbcs3TCzp5GqyTYr.jpg,2014-04-11,Draft Day,False,6.5,369
63,False,/2IbajWDoPV6cjBjXhMpDvMsG4jZ.jpg,[18],8489,en,Ali,"In 1964, a brash new pro boxer, fresh from his olympic gold medal victory, explodes on to the scene; Cassius Clay. Bold and outspoken, he cuts an entirely new image for African Americans in sport with his proud public self confidence and his unapologetic belief that he is the greatest boxer of all time. Yet at the top of his game, both Ali's personal and professional lives face the ultimate test.",9.314455,/gCGoMZXGdU7DY8xgKYle6dJGksT.jpg,2001-12-11,Ali,False,6.7,574
64,False,/43eXvu0b5ZDIrUgo1VDq5zKO713.jpg,"[18, 35]",308453,en,The Bronze,"In 2004, Hope Ann Greggory became an American hero after winning the bronze medal for the women's gymnastics team. Today, she's still living in her small hometown, washed-up and embittered. Stuck in the past, Hope must reassess her life when a promising young gymnast threatens her local celebrity status.",8.728298,/g9l0GiyeIROAK7r5DbrxBr5LZ1k.jpg,2016-01-22,The Bronze,False,5.6,144
65,False,/iIU2NlC0EpL5NTPtGWmupyoMPhN.jpg,[18],22798,en,Whip It,"In Bodeen, Texas, Land Of The Dragon, an indie-rock loving misfit finds a way of dealing with her small-town misery after she discovers a roller derby league in nearby Austin.",11.434118,/At7kxW4HK54kALuD9qDhFgsxkKM.jpg,2009-09-13,Whip It,False,6.7,457
66,False,/4CDaseAR78XCvKPwbKrGOjUjeO6.jpg,[35],9955,en,Blades of Glory,"When a much-publicized ice-skating scandal strips them of their gold medals, two world-class athletes skirt their way back onto the ice via a loophole that allows them to compete together as a pairs team.",10.871707,/7vbtLFfN00BaczHjOaPWui4aqg1.jpg,2007-03-30,Blades of Glory,False,5.9,691
67,False,/30Ey6s4eAn8968g0rIMY8vLqxTo.jpg,"[28, 18]",1825,en,Over the Top,"Sylvester Stallone stars as hard-luck big-rig trucker Lincoln Hawk and takes us under the glaring Las Vegas lights for all the boisterous action of the World Armwrestling Championship.  Relying on wits and willpower, Hawk tries to rebuild his life by capturing the first-place prize money, and the love of the son he abandoned years earlier into the keeping of his rich, ruthless father-in-law.",7.249494,/cOqpo9vsrhLyAA0aSv5VCOZQaBG.jpg,1987-02-13,Over the Top,False,5.8,428
68,False,/tJ9fIg4DDE3Zgjjio4ySlRxWcrn.jpg,[18],332979,en,Bleed for This,"The inspirational story of World Champion Boxer Vinny Pazienza, who after a near fatal car crash, which left him not knowing if he'd ever walk again, made one of sports most incredible comebacks.",8.114407,/3f2yDL9YgkTfd6wwmibxWOCbtag.jpg,2016-11-04,Bleed for This,False,6.8,267
69,False,/5xrZTFHhAdlg0WtjkkGDqf4Knck.jpg,[28],11690,en,Bloodsport,"Frank Dux has entered the ""kumite"", an illegal underground martial-arts competition where serious injury and even death are not unknown. Chong Li, a particularly ruthless and vicious fighter is the favorite, but then again Dux has not fought him yet.",10.087526,/E4d48dFICxN1tcGywt1p5zBHYJ.jpg,1988-02-26,Bloodsport,False,6.6,462
70,False,/ku7fjsUmmvwdE7nNjLTDlVXmzgV.jpg,"[35, 18, 10749]",16562,en,The Cutting Edge,"Two former Olympians, one a figure skater and the other a hockey player, pin their hopes of one last shot at Olympic glory on one another. That is, of course, if they can keep from killing each other in the process...",11.123723,/uYt9yRRgUShPq8RwA8373wMBN0c.jpg,1992-03-27,The Cutting Edge,False,6.6,71
71,False,/ovLXNT8egeJtTOlhfg2nbJXJGcq.jpg,"[35, 10749]",287,en,Bull Durham,"Veteran catcher Crash Davis is brought to the minor league Durham Bulls to help their up and coming pitching prospect, ""Nuke"" Laloosh. Their relationship gets off to a rocky start and is further complicated when baseball groupie Annie Savoy sets her sights on the two men.",9.316952,/wZwXLiR1cisTXaJiuBLvgkS5HWw.jpg,1988-06-15,Bull Durham,False,6.6,189
72,False,/6qYptQG2ynJANbyjjYOt4fpHfxF.jpg,[18],1371,en,Rocky III,"Now the world champion, Rocky Balboa is living in luxury and only fighting opponents who pose no threat to him in the ring, until Clubber Lang challenges him to a bout. After taking a pounding from Lang, the humbled champ turns to former bitter rival Apollo Creed for a rematch with Lang.",12.788546,/ns55NGqTDEEjcI9z2a9htA2cFtG.jpg,1982-05-28,Rocky III,False,6.6,1160
73,False,/hdEmvJqqt6SEWhDWcVtAc13EQ9h.jpg,"[18, 10751]",5693,en,Hoosiers,"High school basketball is king in small-town Indiana, and the 1954 Hickory Huskers are all hope and no talent. But their new coach -- abrasive, unlikable Norman Dale -- whips the team into shape ... while also inciting controversy.",8.685795,/u4CnJjEIWoy0xBgvvGDFINsKTBn.jpg,1986-11-14,Hoosiers,False,7.1,175
74,False,/3mAMaxmEuNFW6Rm9f90wfZgGUvL.jpg,[18],9787,en,Lords of Dogtown,"The film follows the surf and skateboarding trends that originated in Venice, California during the 1970s.",8.132643,/k1WjRObfqZV7EfmhsnUmhx88EAa.jpg,2005-06-03,Lords of Dogtown,False,7.0,268
75,False,/xYBKpoSlw2bkk515alcFwoGiigc.jpg,"[18, 36]",22954,en,Invictus,"Newly elected President Nelson Mandela knows his nation remains racially and economically divided in the wake of apartheid. Believing he can bring his people together through the universal language of sport, Mandela rallies South Africa's rugby team as they make their historic run to the 1995 Rugby World Cup Championship match.",10.65202,/esOAiQi9jLb9JyLIyLt2JuVd8fa.jpg,2009-12-10,Invictus,False,7.1,1461
76,False,/zQdYrlENSC2VOs9GVv3XjfHJfT0.jpg,[18],14534,en,Rudy,"Rudy grew up in a steel mill town where most people ended up working, but wanted to play football at Notre Dame instead. There were only a couple of problems. His grades were a little low, his athletic skills were poor, and he was only half the size of the other players. But he had the drive and the spirit of 5 people and has set his sights upon joining the team.",6.40502,/lkimdKMignuOmaZ3SmEtpvBTbdQ.jpg,1993-09-17,Rudy,False,7.3,218
77,False,/e7pmtrKg9WHVdPWjFNL7FJPoEiV.jpg,[12],11231,en,The Next Karate Kid,"During a commemoration for Japanese soldiers fighting in the US Army during World War II, Mr. Miyagi meets the widow of his commanding officer. He gets to know her granddaughter Julie, an angry teenager who is still feeling the pain of losing both her parents in an accident and is having problems with her grandmother and her fellow pupils. Mr. Miyagi decides to teach her karate to get her through her pain and issues and back on the right path.",6.237917,/gu5SOBWsoxDy6mWKAkOt20zTXOb.jpg,1994-07-18,The Next Karate Kid,False,4.8,261
78,False,/dr5pdEDOdCvelCQqP32UZubiSgE.jpg,[18],1375,en,Rocky V,"A lifetime of taking shots has ended Rocky's career, and a crooked accountant has left him broke. Inspired by the memory of his trainer, however, Rocky finds glory in training and takes on an up-and-coming boxer.",11.669054,/5P2RiuLt31mWyb6duww8qlAhs6G.jpg,1990-10-18,Rocky V,False,5.3,895
79,False,/wEEKRZoRXh3FrIU0Hu5kc44lzwD.jpg,"[28, 53]",10222,en,Kickboxer,"If your enemy refuses to be humbled... Destroy him. Accompanied by his brother Kurt (Van Damme), American kickboxing champion Eric Sloane (Dennis Alexio), arrives in Thailand to defeat the Eastern warriors at their own sport. His opponent: ruthless fighter and Thai champion, Tong Po. Tong not only defeats Eric, he paralyzes him for life. Crazed with anger, Kurt vows revenge.",12.374307,/8kNEhA31mXwUOuFuBGaN0T5oQwU.jpg,1989-04-20,Kickboxer,False,6.3,315
80,False,/qXeK9s0YvYdCUQsHPIUPDtJHXHR.jpg,"[35, 18]",10158,en,White Men Can't Jump,"Billy Hoyle and Sidney Deane are an unlikely pair of basketball hustlers. They team up to con their way across the courts of Los Angeles, playing a game that's fast dangerous - and funny.",11.261283,/1wEHR5yxIya9HUCFHVcntTx6q91.jpg,1992-03-26,White Men Can't Jump,False,6.3,374
81,False,/ozvvHdadtBYpExCwAjsNPSjV6hT.jpg,"[10749, 18, 36]",921,en,Cinderella Man,"The true story of boxer, Jim Braddock who, in the 1920’s after his retirement, has a surprise comeback in order to get him and his family out of a socially poor state.",19.664761,/xZhumK43Z6jmwCWglh7uHcpkqdb.jpg,2005-06-02,Cinderella Man,False,7.3,788
82,False,/xeccG7i111rvtY1n3VvQtBAVh7t.jpg,[35],9942,en,Major League,"When Rachel Phelps inherits the Cleveland Indians from her deceased husband, she's determined to move the team to a warmer climate -- but only a losing season will make that possible, which should be easy given the misfits she's hired. Rachel is sure her dream will come true, but she underestimates their will to succeed!",10.779435,/nD8hYPxh4Ph12dAsWiH3nQbqYDW.jpg,1989-02-16,Major League,False,6.7,262
83,False,/z6K8ClNAH9V7P9a005KTeoBEvg2.jpg,[35],74387,en,Goon,"Doug Glatt, a slacker who discovers he has a talent for brawling is approached by a minor league hockey coach and invited to join the team as the ""muscle."" Despite the fact that Glatt can't skate his best friend, Pat, convinces him to give it a shot, and Glatt becomes a hero to the team and their fans, until the league's reigning goon becomes threatened by Glatt's success and decides to even the score.",8.533239,/84mA0tnArvMdr5alUFVgfOypk7i.jpg,2012-01-06,Goon,False,6.5,403
84,False,/9fN6z7JcO5o3jDmJ0fHSq4PXwUT.jpg,"[18, 10749]",87825,en,Trouble with the Curve,"Slowed by age and failing eyesight, crack baseball scout Gus Lobel takes his grown daughter along as he checks out the final prospect of his career. Along the way, the two renew their bond, and she catches the eye of a young player-turned-scout.",10.154272,/vNWFhlTseaTupYmpnXxJLoShJe3.jpg,2012-09-21,Trouble with the Curve,False,6.6,452
85,False,/xx9DyVNmehDJPrYGsy9AJgYzAtd.jpg,[18],1367,en,Rocky II,"After Rocky goes the distance with champ Apollo Creed, both try to put the fight behind them and move on. Rocky settles down with Adrian but can't put his life together outside the ring, while Creed seeks a rematch to restore his reputation. Soon enough, the ""Master of Disaster"" and the ""Italian Stallion"" are set on a collision course for a climactic battle that is brutal and unforgettable.",24.7671,/fqJH7mI4dFANRay8qdJoGa7fK1k.jpg,1979-06-15,Rocky II,False,6.9,1259
86,False,/2rFdargv1GI7U8e43KfgOZQnNgq.jpg,"[35, 10749]",58232,en,Chalet Girl,"While working a job at an exclusive ski resort to support her Dad, Kim learns to snowboard and is so good at it that she enters a competition with a huge cash prize. She has to dig deep to overcome her fears, but her life gets more complicated through her spoken-for boss, Jonny.",6.931193,/64AQrBEKJVSIRaocOCtkMqExToz.jpg,2011-02-02,Chalet Girl,False,6.3,261
87,False,/eEEHsG9i4MC6z4SBCrhEwYpTt1.jpg,"[28, 10751, 878]",7459,en,Speed Racer,"Speed Racer is the tale of a young and brilliant racing driver. When corruption in the racing leagues costs his brother his life, he must team up with the police and the mysterious Racer X to bring an end to the corruption and criminal activities. Inspired by the cartoon series.",11.522352,/dKx5lckYIQh0MpnsXxYbSkhASK2.jpg,2008-05-09,Speed Racer,False,5.7,460
88,False,/9o1Ni0t6kdDWS8SV3G8y0AJTSrZ.jpg,[35],13260,en,Semi-Pro,"Jackie Moon is the owner, promoter, coach, and star player of the Flint Michigan Tropics of the American Basketball Association (ABA). In 1976 before the ABA collapses, the National Basketball Association (NBA) plans to merge with the best teams of the ABA at the end of the season. Only the top four teams will make the move and the worst teams will fold. The Tropics are the worst team in the league and if they want to make it to the NBA, Jackie Moon must rally his team and start winning. The only problem is the fact that Jackie Moon is not really the coach and star basketball player he thinks he is. To keep his team from oblivion and leave his mark in the city, Jackie Moon must inspire his team to win fourth place in the playoffs.",11.751293,/idFmbYkCmBqZ1YbzLEqeplmbBrc.jpg,2008-02-28,Semi-Pro,False,5.4,309
89,False,/vQ6m3a4rdZyKJ7To2oCV3WSyVPE.jpg,"[35, 18, 10749]",14709,en,Varsity Blues,"In small-town Texas, high school football is a religion, 17-year-old schoolboys carry the hopes of an entire community onto the gridiron every Friday night. When star quarterback Lance Harbor suffers an injury, the Coyotes are forced to regroup under the questionable leadership of John Moxon, a second-string quarterback with a slightly irreverent approach to the game.",8.637488,/nnVA3Nmry9furen0NDmJa0QTn2F.jpg,1999-01-15,Varsity Blues,False,6.0,148
90,False,/omc3XGvgUYwh8Ktsw6EcGfnw1dI.jpg,"[80, 18]",19092,en,Above the Rim,"Story of a promising high school basketball star and his relationships with two brothers, one a drug dealer and the other a former basketball star fallen on hard times and now employed as a security guard.",5.623602,/1ng4sowDKOPMJk9xO2G1g1c2DRs.jpg,1994-03-23,Above the Rim,False,6.8,54
91,False,/dAAP1FCksIfAdqarHL5cToLZlAi.jpg,"[18, 36]",9443,en,Chariots of Fire,The true story of British athletes preparing for and competing in the 1924 Summer Olympics.,7.192817,/tDt0QreHAiM44km0Iek0UwLdyIW.jpg,1981-05-15,Chariots of Fire,False,6.8,268
92,False,/bE2MZM5QAKbcwSzcmlxvRzHJ4tj.jpg,"[12, 28]",2119,en,Days of Thunder,"Talented but unproven stock car driver Cole Trickle gets a break and with the guidance of veteran Harry Hogge turns heads on the track. The young hotshot develops a rivalry with a fellow racer that threatens his career when the two smash their cars. But with the help of his doctor, Cole just might overcome his injuries-- and his fear.",13.661079,/uNM8X7hAYXcktqePg6rfeDo6q2R.jpg,1990-06-27,Days of Thunder,False,5.9,444
93,False,/jAitDcerFEgELU0195AyT4AWKG0.jpg,[18],11873,en,The Color of Money,"Former pool hustler ""Fast Eddie"" Felson decides he wants to return to the game by taking a pupil. He meets talented but green Vincent Lauria and proposes a partnership. As they tour pool halls, Eddie teaches Vincent the tricks of scamming, but he eventually grows frustrated with Vincent's showboat antics, leading to an argument and a falling-out. Eddie takes up playing again and soon crosses paths with Vincent as an opponent.",8.285181,/xBFzAIDqlvyDIy5Zf5ASVz3kHwN.jpg,1986-10-07,The Color of Money,False,6.7,380
94,False,,"[16, 35]",379686,en,Space Jam 2,,1.110435,/rMEfTRA5BEbuVweTF1cQZiT7WdZ.jpg,,Space Jam 2,False,8.0,1
95,False,/lET0XG0RLddqRYrAHHtmTdqQr8h.jpg,"[18, 10751]",506951,en,Going for Gold,"Seventeen year old, Emma joins a high school cheerleading team when she moves to Australia with her dad who is a former Air Force Officer.",2.819635,/ktPmQGtyPKnKHlFSd1ppXTb8uTk.jpg,2018-03-08,Going for Gold,False,0.0,0
